tp_record_share,id_titolo_invio,id_titolo_exp,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,ramo,effetto_titolo,stato_share,id_incasso_exp,cod_garanzia_cmp,descrizione_garanzia_cmp,ramo_bil,codice_provv,aliquota,tipo_premi_delega,netto,diritti,accessori,imponibile,antiracket,tasse,lordo,ssn,provvigioni_totali,provvigioni_acquisto,provvigioni_incasso,collaboratore_1,collaboratore_2,collaboratore_3,provv_tot_c2,provv_tot_c3,provv_acq_c2,provv_acq_c3,filename,data_elaborazione_file,mandato
42,000000003984273,000000003984273,035,4,306,2010102231303,0,Incendio,2020-12-31,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,28.35,1.92,2.84,33.11,0.0,7.37,40.48,0.0,9.26,4.37,4.89,306,000,002,0.0,0.0,0.0,0.0,42_C_4_306_20240306130626_0_P.csv,2024-02-02,1
42,027400000364966,027400000364966,035,4,207,2012010515867,0,Responsabilità civile autoveicoli terrestri,2013-07-07,A,,IP,INFORTUNI,1,,23.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,-5.75,207,000,000,0.0,0.0,0.0,0.0,42_C_4_207_20240301121236_0_P.csv,2024-02-01,1
42,030600000382327,030600000382327,035,4,165,2014010043355,0,Responsabilità civile autoveicoli terrestri,2019-01-18,P,,01,RCA,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,000,000,0.0,0.0,0.0,0.0,42_C_4_165_20240301112354_0_P.csv,2024-02-01,1
42,011500000239163,011500000239163,035,4,656,2020010274073,0,Responsabilità civile autoveicoli terrestri,2021-06-05,P,,01,RCA,1,,10.5,Q,245.06,0.0,0.0,245.06,0.0,64.94,310.0,25.73,25.11,25.11,0.0,656,000,000,0.0,0.0,0.0,0.0,42_C_4_656_20240314135932_0_P.csv,2024-02-05,1
42,004157733826200,004157733826200,035,4,253,20004157733,0,Vita,2020-09-18,P,,20,Vita,20,,0.0,Q,99.0,0.0,1.0,100.0,0.0,0.0,100.0,0.0,0.99,0.99,0.0,253,164,000,0.0,0.0,0.0,0.0,42_C_4_253_20240301150036_0_P.csv,2024-02-02,1
42,067100000179414,067100000179414,035,4,118,2017010219590,0,Responsabilità civile autoveicoli terrestri,2018-04-02,P,,01,RCA,1,,10.0,Q,221.34,0.0,0.0,221.34,0.0,58.66,280.0,23.24,21.61,21.61,0.0,118,000,000,0.0,0.0,0.0,0.0,42_C_4_118_20240301111947_0_P.csv,2024-02-01,1
42,000000003660864,000000003660864,035,4,251,0251070009412,0,Responsabilità civile generale,2015-02-12,P,,10,INCENDIO,10,Provv. Ricorrente,0.0,Q,319.16,0.0,31.92,351.08,0.0,78.12,429.2,0.0,87.77,45.64,42.13,251,001,000,0.0,0.0,0.0,0.0,42_C_4_251_20240301151525_0_P.csv,2024-02-02,1
42,015800000515849,015800000515849,035,4,855,2018010298593,0,Responsabilità civile autoveicoli terrestri,2020-05-15,A,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,6.5,0.0,0.0,6.5,0.07,0.88,7.38,0.0,3.9,0.0,3.9,855,000,000,0.0,0.0,0.0,0.0,42_C_4_855_20240314152012_0_P.csv,2024-02-06,1
42,076600000054926,076600000054926,035,4,696,2014010048404,0,Responsabilità civile autoveicoli terrestri,2018-01-17,A,,19,ASSISTENZA IN VIAGGIO,1,,20.0,Q,13.39,0.0,0.0,13.39,0.0,1.34,14.73,0.0,2.68,2.68,0.0,696,000,000,0.0,0.0,0.0,0.0,42_C_4_696_20240314141829_0_P.csv,2024-02-05,1
42,023500000946015,023500000946015,035,4,742,2020010385644,0,Responsabilità civile autoveicoli terrestri,2021-01-21,P,,IP,INFORTUNI,1,,23.0,Q,7.73,0.0,0.0,7.73,0.0,0.19,7.92,0.0,1.78,1.78,0.0,742,000,000,0.0,0.0,0.0,0.0,42_C_4_742_20240314151458_0_P.csv,2024-02-06,1
42,005633484676601,005633484676601,035,4,168,20005633484,0,Vita,2016-12-31,P,,20,Vita,20,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,168,010,000,0.0,0.0,0.0,0.0,42_C_4_168_20240301112638_0_P.csv,2024-02-01,1
42,019700000093635,019700000093635,035,4,677,2018010005838,0,Responsabilità civile autoveicoli terrestri,2021-01-03,A,,X4,TUTELA LEGALE - GARANZIA BASE,1,,20.0,Q,5.56,0.0,0.0,5.56,0.0,0.7,6.26,0.0,1.11,1.11,0.0,677,000,000,0.0,0.0,0.0,0.0,42_C_4_677_20240314140807_0_P.csv,2024-02-05,1
42,023800000645245,023800000645245,035,4,748,2016010071412,0,Responsabilità civile autoveicoli terrestri,2021-02-13,A,,19,ASSISTENZA IN VIAGGIO,1,,20.0,Q,13.39,0.0,0.0,13.39,0.0,1.34,14.73,0.0,2.68,2.68,0.0,748,000,000,0.0,0.0,0.0,0.0,42_C_4_748_20240314152638_0_P.csv,2024-02-06,1
42,034300000438188,034300000438188,035,4,180,2013010428625,0,Responsabilità civile autoveicoli terrestri,2019-09-06,P,,4B,EVENTI SOCIOPOLITICI,1,,14.0,Q,178.64,0.0,0.0,178.64,1.79,24.12,202.76,0.0,25.01,25.01,0.0,180,000,000,0.0,0.0,0.0,0.0,42_C_4_180_20240301115032_0_P.csv,2024-02-01,1
42,013600000203725,013600000203725,035,4,815,2012010738116,0,Responsabilità civile autoveicoli terrestri,2013-04-18,P,,IR,INFORTUNI,1,,23.0,Q,3.61,0.0,0.0,3.61,0.0,0.09,3.7,0.0,0.83,0.83,0.0,815,000,000,0.0,0.0,0.0,0.0,42_C_4_815_20240314155523_0_P.csv,2024-02-06,1
42,000000005922090,000000005922090,035,4,445,2010102224349,0,Incendio,2019-05-18,A,,19,ASSISTENZA,19,Provv. Ricorrente,0.0,Q,3.9,0.17,0.39,4.46,0.0,0.44,4.9,0.0,1.2,0.6,0.6,445,005,000,0.0,0.0,0.0,0.0,42_C_4_445_20240306132045_0_P.csv,2024-02-03,1
42,027100000163438,027100000163438,035,4,282,2018010301965,0,Responsabilità civile autoveicoli terrestri,2019-05-14,A,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,20.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,-5.6,282,000,000,0.0,0.0,0.0,0.0,42_C_4_282_20240306125116_0_P.csv,2024-02-02,1
42,034200000224353,034200000224353,035,4,179,2016010117485,0,Responsabilità civile autoveicoli terrestri,2024-03-02,I,,19,ASSISTENZA IN VIAGGIO,1,,20.0,Q,27.0,0.0,0.0,27.0,0.0,2.7,29.7,0.0,5.4,5.4,0.0,179,000,000,0.0,0.0,0.0,0.0,42_C_4_179_20240301114449_0_P.csv,2024-02-01,1
42,028000000219145,028000000219145,035,4,275,2015010074003,0,Responsabilità civile autoveicoli terrestri,2017-02-03,A,,4B,EVENTI SOCIOPOLITICI,1,,14.0,Q,50.0,0.0,0.0,50.0,0.5,6.75,56.75,0.0,7.0,7.0,0.0,275,000,000,0.0,0.0,0.0,0.0,42_C_4_275_20240306124948_0_P.csv,2024-02-02,1
42,000000009673105,000000009673105,035,4,122,2016052672530,0,Infortuni,2016-11-23,A,,5,INFORTUNI,5,Provv. Ricorrente,0.0,Q,26.1,0.0,2.61,28.71,0.0,0.72,29.43,0.0,8.19,4.74,3.45,122,024,000,0.0,0.0,0.0,0.0,42_C_4_122_20240301112716_0_P.csv,2024-02-01,1
42,012400000239270,012400000239270,035,4,813,2020010105822,0,Responsabilità civile autoveicoli terrestri,2020-03-03,P,,IM,INFORTUNI,1,,23.0,Q,15.0,0.0,0.0,15.0,0.0,0.38,15.38,0.0,3.45,3.45,0.0,813,000,000,0.0,0.0,0.0,0.0,42_C_4_813_20240314155140_0_P.csv,2024-02-06,1
42,026000000189415,026000000189415,035,4,238,2018010001286,0,Responsabilità civile autoveicoli terrestri,2022-01-07,A,,5E,NUOVA CRISTALLI,1,,14.0,Q,39.14,0.0,0.0,39.14,0.39,5.28,44.42,0.0,5.48,5.48,0.0,238,000,000,0.0,0.0,0.0,0.0,42_C_4_238_20240301121825_0_P.csv,2024-02-01,1
42,027500000170519,027500000170519,035,4,230,2019010658080,0,Responsabilità civile autoveicoli terrestri,2021-06-19,P,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,000,000,0.0,0.0,0.0,0.0,42_C_4_230_20240301121327_0_P.csv,2024-02-01,1
42,007600000161988,007600000161988,035,4,311,2020010336755,0,Responsabilità civile autoveicoli terrestri,2023-03-27,A,,19,ASSISTENZA IN VIAGGIO,1,,20.0,Q,13.91,0.0,0.0,13.91,0.0,1.39,15.3,0.0,2.78,2.78,0.0,311,000,000,0.0,0.0,0.0,0.0,42_C_4_311_20240306130826_0_P.csv,2024-02-02,1
42,075900000465609,075900000465609,035,4,712,2021010073656,0,Responsabilità civile autoveicoli terrestri,2023-02-20,A,,IR,INFORTUNI,1,,23.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,-1.61,712,000,000,0.0,0.0,0.0,0.0,42_C_4_712_20240314144632_0_P.csv,2024-02-05,1
42,000000004868602,000000004868602,035,4,833,2022103436850,0,Incendio,2022-02-16,P,,7,FURTO,7,Provv. Ricorrente,0.0,Q,447.08,0.0,44.72,491.8,0.0,109.43,601.23,0.0,122.95,63.93,59.02,833,000,000,0.0,0.0,0.0,0.0,42_C_4_833_20240314150616_0_P.csv,2024-02-06,1
42,034700000264998,034700000264998,035,4,192,2016010646340,0,Responsabilità civile autoveicoli terrestri,2017-05-29,A,,5E,NUOVA CRISTALLI,1,,14.0,Q,26.77,0.0,0.0,26.77,0.27,3.62,30.39,0.0,3.75,3.75,0.0,192,000,000,0.0,0.0,0.0,0.0,42_C_4_192_20240301120140_0_P.csv,2024-02-01,1
42,000000000639019,000000000639019,035,4,143,2011102353840,0,Incendio,2012-02-10,A,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,56.74,5.16,5.67,67.57,0.0,15.04,82.61,0.0,17.46,6.87,10.59,143,015,000,0.0,0.0,0.0,0.0,42_C_4_143_20240301113717_0_P.csv,2024-02-01,1
42,007600000164152,007600000164152,035,4,311,2021010331626,0,Responsabilità civile autoveicoli terrestri,2023-06-30,A,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,3.35,0.0,0.0,3.35,0.03,0.45,3.8,0.0,3.12,0.0,3.12,311,000,000,0.0,0.0,0.0,0.0,42_C_4_311_20240306130826_0_P.csv,2024-02-02,1
42,016400000146789,016400000146789,035,4,897,2016010527428,0,Responsabilità civile autoveicoli terrestri,2017-07-09,P,,41,FURTO VEICOLI,1,,18.0,Q,15.45,0.0,0.0,15.45,0.15,2.08,17.53,0.0,2.78,2.78,0.0,897,000,000,0.0,0.0,0.0,0.0,42_C_4_897_20240314155152_0_P.csv,2024-02-06,1
42,0000235.200.476,0000235.200.476,035,4,813,20050039477,0,Vita,2023-04-20,P,,38,,38,,0.0,Q,49.5,0.5,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,813,019,000,0.0,0.0,0.0,0.0,42_C_4_813_20240314155140_0_P.csv,2024-02-06,1
42,000000002797600,000000002797600,035,4,614,2016052623912,0,Infortuni,2019-10-15,P,,15,MALATTIE,15,Provv. Ricorrente,0.0,Q,10.71,0.17,1.07,11.95,0.0,0.3,12.25,0.0,2.81,1.3,1.51,614,007,000,0.0,0.0,0.0,0.0,42_C_4_614_20240314143044_0_P.csv,2024-02-04,1
42,028500000417113,028500000417113,035,4,231,2015010262700,0,Responsabilità civile autoveicoli terrestri,2020-12-12,P,,4V,"GARANZIE ACCESSORIE - FORMULA ""DUE""",1,,14.0,Q,2.47,0.0,0.0,2.47,0.02,0.33,2.8,0.0,0.35,0.35,0.0,231,000,000,0.0,0.0,0.0,0.0,42_C_4_231_20240301121506_0_P.csv,2024-02-01,1
42,027400000548770,027400000548770,035,4,207,2017010455957,0,Responsabilità civile autoveicoli terrestri,2018-07-22,A,,IP,INFORTUNI,1,,23.0,Q,7.42,0.0,0.0,7.42,0.0,0.19,7.61,0.0,1.71,1.71,0.0,207,000,000,0.0,0.0,0.0,0.0,42_C_4_207_20240301121236_0_P.csv,2024-02-01,1
42,076500000156886,076500000156886,035,4,345,2015010740504,0,Responsabilità civile autoveicoli terrestri,2021-12-03,A,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,000,000,0.0,0.0,0.0,0.0,42_C_4_345_20240306134234_0_P.csv,2024-02-03,1
42,003500000454674,003500000454674,035,4,863,2022010512186,0,Responsabilità civile autoveicoli terrestri,2023-02-13,A,,IM,INFORTUNI,1,,23.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,-1.6,863,000,000,0.0,0.0,0.0,0.0,42_C_4_863_20240314152645_0_P.csv,2024-02-06,1
42,028400000162846,028400000162846,035,4,215,2012010322010,0,Responsabilità civile autoveicoli terrestri,2015-04-23,A,,42,INCENDIO VEICOLI,1,,18.0,Q,67.64,0.0,0.0,67.64,0.68,9.13,76.77,0.0,12.15,13.5,-1.35,215,000,000,0.0,0.0,0.0,0.0,42_C_4_215_20240301120214_0_P.csv,2024-02-01,1
42,018700000045529,018700000045529,035,4,705,2014010522359,0,Responsabilità civile autoveicoli terrestri,2014-07-09,P,,IM,INFORTUNI,1,,23.0,Q,12.88,0.0,0.0,12.88,0.0,0.32,13.2,0.0,2.96,2.96,0.0,705,000,000,0.0,0.0,0.0,0.0,42_C_4_705_20240314143243_0_P.csv,2024-02-05,1
42,003900000860870,003900000860870,035,4,881,2020010165874,0,Responsabilità civile autoveicoli terrestri,2022-10-15,P,,RE,INFORTUNI,1,,23.0,Q,3.71,0.0,0.0,3.71,0.0,0.09,3.8,0.0,0.85,0.85,0.0,881,000,000,0.0,0.0,0.0,0.0,42_C_4_881_20240314153950_0_P.csv,2024-02-06,1
42,000000002573380,000000002573380,035,4,122,2012052382470,0,Infortuni,2013-06-13,P,,15,MALATTIE,15,Provv. Ricorrente,0.0,Q,156.79,0.0,15.67,172.46,0.0,4.32,176.78,0.0,49.16,28.46,20.7,122,024,000,0.0,0.0,0.0,0.0,42_C_4_122_20240301112716_0_P.csv,2024-02-01,1
42,000000003477722,000000003477722,035,4,149,2015082034044,0,Responsabilità civile generale,2016-03-26,P,,8,RISCHI TECNOLOGICI,8,Provv. Ricorrente,0.0,Q,94.5,10.0,9.45,113.95,0.0,24.22,138.17,0.0,29.9,11.43,18.47,149,001,000,0.0,0.0,0.0,0.0,42_C_4_149_20240301111837_0_P.csv,2024-02-01,1
42,026400000419521,026400000419521,035,4,251,2020010054113,0,Responsabilità civile autoveicoli terrestri,2021-02-09,A,,4U,"GARANZIE ACCESSORIE - FORMULA ""UNO""",1,,14.0,Q,6.0,0.0,0.0,6.0,0.06,0.81,6.81,0.0,0.84,0.84,0.0,251,000,000,0.0,0.0,0.0,0.0,42_C_4_251_20240301151525_0_P.csv,2024-02-02,1
42,075900000266016,075900000266016,035,4,712,2018010636980,0,Responsabilità civile autoveicoli terrestri,2018-11-15,P,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,3.73,0.0,0.0,3.73,0.04,0.51,4.24,0.0,2.23,0.0,2.23,712,000,000,0.0,0.0,0.0,0.0,42_C_4_712_20240314144632_0_P.csv,2024-02-05,1
42,009000000130229,009000000130229,035,4,450,2013010181117,0,Responsabilità civile autoveicoli terrestri,2017-01-31,P,,5J,LINEA VERDE/A TUTTO GAS -RIC.TERZI INC.E DANNI BOX,1,,18.0,Q,0.4,0.0,0.0,0.4,0.0,0.05,0.45,0.0,0.07,0.07,0.0,450,000,000,0.0,0.0,0.0,0.0,42_C_4_450_20240306132256_0_P.csv,2024-02-03,1
42,027700000430660,027700000430660,035,4,241,2022010029370,0,Responsabilità civile autoveicoli terrestri,2023-02-23,A,,42,INCENDIO VEICOLI,1,,18.0,Q,8.57,0.0,0.0,8.57,0.09,1.16,9.73,0.0,1.54,1.54,0.0,241,000,000,0.0,0.0,0.0,0.0,42_C_4_241_20240301145910_0_P.csv,2024-02-02,1
42,000000002067138,000000002067138,035,4,257,2015802206556,0,Responsabilità civile generale,2018-03-01,P,,19,ASSISTENZA,19,Provv. Ricorrente,0.0,Q,119.46,0.27,11.95,131.68,0.0,13.18,144.86,0.0,34.33,18.4,15.93,257,001,155,0.0,0.0,0.0,0.0,42_C_4_257_20240301150945_0_P.csv,2024-02-02,1
42,024900000254559,024900000254559,035,4,208,2012010356269,0,Responsabilità civile autoveicoli terrestri,2012-09-16,P,,4A,EVENTI NATURALI,1,,0.0,Q,45.0,0.0,0.0,45.0,0.45,6.08,51.08,0.0,6.3,0.0,6.3,208,000,000,0.0,0.0,0.0,0.0,42_C_4_208_20240301121646_0_P.csv,2024-02-01,1
42,014600000317660,014600000317660,035,4,822,2017010268288,0,Responsabilità civile autoveicoli terrestri,2018-05-20,P,,4A,EVENTI NATURALI,1,,14.0,Q,41.94,0.0,0.0,41.94,0.42,5.66,47.6,0.0,5.87,5.87,0.0,822,000,000,0.0,0.0,0.0,0.0,42_C_4_822_20240314160150_0_P.csv,2024-02-06,1
42,014100000242717,014100000242717,035,4,801,2015010171397,0,Responsabilità civile autoveicoli terrestri,2020-04-29,P,,IR,INFORTUNI,1,,23.0,Q,3.6,0.0,0.0,3.6,0.0,0.09,3.69,0.0,0.83,0.83,0.0,801,000,000,0.0,0.0,0.0,0.0,42_C_4_801_20240314154303_0_P.csv,2024-02-06,1
42,016300000237316,016300000237316,035,4,895,2018010153885,0,Responsabilità civile autoveicoli terrestri,2018-03-18,P,,01,RCA,1,,13.0,Q,190.53,0.0,0.0,190.53,0.0,50.48,241.01,20.0,24.18,24.18,0.0,895,000,000,0.0,0.0,0.0,0.0,42_C_4_895_20240314155034_0_P.csv,2024-02-06,1
42,000000003132131,000000003132131,035,4,336,2011802103704,0,Responsabilità civile generale,2020-07-31,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,109.27,5.84,10.93,126.04,0.0,28.05,154.09,0.0,34.76,16.83,17.93,336,000,000,0.0,0.0,0.0,0.0,42_C_4_336_20240306133314_0_P.csv,2024-02-03,1
42,027700000441932,027700000441932,035,4,241,2019010643389,0,Responsabilità civile autoveicoli terrestri,2023-12-31,P,,5E,NUOVA CRISTALLI,1,,14.0,Q,49.5,0.0,0.0,49.5,0.5,6.69,56.19,0.0,6.93,6.93,0.0,241,000,000,0.0,0.0,0.0,0.0,42_C_4_241_20240301145910_0_P.csv,2024-02-02,1
42,023800000587388,023800000587388,035,4,748,2018010443895,0,Responsabilità civile autoveicoli terrestri,2019-07-25,A,,41,FURTO VEICOLI,1,,18.0,Q,190.14,0.0,0.0,190.14,1.9,25.67,215.81,0.0,34.23,34.23,0.0,748,000,000,0.0,0.0,0.0,0.0,42_C_4_748_20240314152638_0_P.csv,2024-02-06,1
42,078300000118960,078300000118960,035,4,810,2020010169374,0,Responsabilità civile autoveicoli terrestri,2020-03-21,P,,IR,INFORTUNI,1,,23.0,Q,7.0,0.0,0.0,7.0,0.0,0.18,7.18,0.0,1.61,1.61,0.0,810,000,000,0.0,0.0,0.0,0.0,42_C_4_810_20240314154939_0_P.csv,2024-02-06,1
42,026500000080882,026500000080882,035,4,252,2017010143832,0,Responsabilità civile autoveicoli terrestri,2017-03-10,P,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,20.0,Q,-0.09,0.0,0.0,-0.09,0.0,0.0,-0.09,0.0,-0.01,-0.01,0.0,252,000,000,0.0,0.0,0.0,0.0,42_C_4_252_20240301145849_0_P.csv,2024-02-02,1
42,000000003382707,000000003382707,035,4,240,2017103060750,0,Incendio,2018-12-06,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,81.82,1.23,8.18,91.23,0.0,20.3,111.53,0.0,24.14,12.6,11.54,240,016,000,0.0,0.0,0.0,0.0,42_C_4_240_20240301121946_0_P.csv,2024-02-01,1
42,027400000619263,027400000619263,035,4,207,2018010584630,0,Responsabilità civile autoveicoli terrestri,2020-10-12,A,,IR,INFORTUNI,1,,23.0,Q,13.0,0.0,0.0,13.0,0.0,0.33,13.33,0.0,2.99,2.99,0.0,207,000,000,0.0,0.0,0.0,0.0,42_C_4_207_20240301121236_0_P.csv,2024-02-01,1
42,001100000131883,001100000131883,035,4,407,2019010355561,0,Responsabilità civile autoveicoli terrestri,2023-01-04,P,,4T,GARANZIE AGGIUNTIVE,1,,14.0,Q,6.18,0.0,0.0,6.18,0.0,1.31,7.49,0.0,0.87,0.87,0.0,407,000,000,0.0,0.0,0.0,0.0,42_C_4_407_20240306131500_0_P.csv,2024-02-03,1
42,0000228.239.665,0000228.239.665,35,4,669,20002536864,0,Vita,2022-07-04,P,,38,,38,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,669,000,000,0.0,0.0,0.0,0.0,42_C_4_669_20240314140454_0_P.csv,2024-02-05,1
42,019600000190139,019600000190139,035,4,618,2012010273609,0,Responsabilità civile autoveicoli terrestri,2013-04-04,P,,ID,INFORTUNI,1,,23.0,Q,2.7,0.0,0.0,2.7,0.0,0.07,2.77,0.0,0.62,0.62,0.0,618,000,000,0.0,0.0,0.0,0.0,42_C_4_618_20240314143332_0_P.csv,2024-02-04,1
42,028400000302393,028400000302393,035,4,215,2019010703184,0,Responsabilità civile autoveicoli terrestri,2019-12-31,P,,42,INCENDIO VEICOLI,1,,18.0,Q,23.55,0.0,0.0,23.55,0.24,3.18,26.73,0.0,4.24,4.24,0.0,215,000,000,0.0,0.0,0.0,0.0,42_C_4_215_20240301120214_0_P.csv,2024-02-01,1
42,000000011130764,000000011130764,035,4,259,2018103131555,0,Incendio,2023-07-11,A,,7,FURTO,7,Provv. Ricorrente,0.0,Q,22.63,0.0,2.26,24.89,0.0,5.54,30.43,0.0,0.0,0.0,0.0,259,255,000,0.0,0.0,0.0,0.0,42_C_4_259_20240301151328_0_P.csv,2024-02-02,1
42,000000006543511,000000006543511,035,4,168,2014802175318,0,Responsabilità civile generale,2020-01-08,P,,18,ALTRI DANNI AI BENI,18,Provv. Ricorrente,0.0,Q,202.51,3.72,20.25,226.48,0.0,50.4,276.88,0.0,60.15,31.19,28.96,168,017,000,0.0,0.0,0.0,0.0,42_C_4_168_20240301112638_0_P.csv,2024-02-01,1
42,034200000092663,034200000092663,035,4,179,2012010291934,0,Responsabilità civile autoveicoli terrestri,2013-04-06,P,,5E,NUOVA CRISTALLI,1,,14.0,Q,62.92,0.0,0.0,62.92,0.63,8.5,71.42,0.0,8.81,8.81,0.0,179,000,000,0.0,0.0,0.0,0.0,42_C_4_179_20240301114449_0_P.csv,2024-02-01,1
42,022000000067844,022000000067844,035,4,531,2019010033973,0,Responsabilità civile autoveicoli terrestri,2019-01-13,A,,01,RCA,1,,11.5,Q,534.59,0.0,0.0,534.59,0.0,141.66,676.25,56.13,60.0,60.0,0.0,531,000,000,0.0,0.0,0.0,0.0,42_C_4_531_20240314135344_0_P.csv,2024-02-04,1
42,023800000510342,023800000510342,035,4,748,2015010658907,0,Responsabilità civile autoveicoli terrestri,2017-04-28,P,,IR,INFORTUNI,1,,23.0,Q,3.61,0.0,0.0,3.61,0.0,0.09,3.7,0.0,0.83,0.83,0.0,748,000,000,0.0,0.0,0.0,0.0,42_C_4_748_20240314152638_0_P.csv,2024-02-06,1
42,013600000394958,013600000394958,035,4,815,2020010383254,0,Responsabilità civile autoveicoli terrestri,2020-07-21,P,,42,INCENDIO VEICOLI,1,,18.0,Q,10.62,0.0,0.0,10.62,0.11,1.44,12.06,0.0,1.91,1.91,0.0,815,000,000,0.0,0.0,0.0,0.0,42_C_4_815_20240314155523_0_P.csv,2024-02-06,1
42,000000004724288,000000004724288,035,4,408,2021103363191,0,Incendio,2023-12-12,P,,7,FURTO,7,Provv. Ricorrente,0.0,Q,258.01,0.0,25.8,283.81,0.0,63.15,346.96,0.0,65.28,31.22,34.06,408,000,000,0.0,0.0,0.0,0.0,42_C_4_408_20240306131601_0_P.csv,2024-02-03,1
42,000000000508112,000000000508112,035,4,180,0180100507673,0,Incendio,2009-11-07,P,,10,INCENDIO,10,Provv. Precontate,0.0,Q,54.38,2.36,5.44,62.18,0.0,14.28,76.46,0.0,15.82,6.04,9.78,180,321,000,0.0,0.0,0.0,0.0,42_C_4_180_20240301115032_0_P.csv,2024-02-01,1
42,024400000556413,024400000556413,035,4,764,2019010168455,0,Responsabilità civile autoveicoli terrestri,2020-03-26,A,,19,ASSISTENZA IN VIAGGIO,1,,20.0,Q,26.0,0.0,0.0,26.0,0.0,2.6,28.6,0.0,5.2,5.2,0.0,764,000,000,0.0,0.0,0.0,0.0,42_C_4_764_20240314153750_0_P.csv,2024-02-06,1
42,003900000898467,003900000898467,035,4,881,2020010454566,0,Responsabilità civile autoveicoli terrestri,2023-07-17,A,,1A,ASSISTENZA IN VIAGGIO PLUS,1,,20.0,Q,16.2,0.0,0.0,16.2,0.0,1.62,17.82,0.0,3.24,3.24,0.0,881,000,000,0.0,0.0,0.0,0.0,42_C_4_881_20240314153950_0_P.csv,2024-02-06,1
42,034900000224806,034900000224806,035,4,259,2023010263409,0,Responsabilità civile autoveicoli terrestri,2023-06-06,P,,1A,ASSISTENZA IN VIAGGIO PLUS,1,,0.0,Q,18.0,0.0,0.0,18.0,0.0,1.8,19.8,0.0,0.0,0.0,0.0,259,000,000,0.0,0.0,0.0,0.0,42_C_4_259_20240301151328_0_P.csv,2024-02-02,1
42,005522695433800,005522695433800,035,4,513,20005522695,0,Vita,2010-12-04,P,,20,Vita,20,,0.0,Q,1257.07,0.0,2.58,1259.65,0.0,31.49,1291.14,0.0,0.0,0.0,0.0,513,001,000,0.0,0.0,0.0,0.0,42_C_4_513_20240306134318_0_P.csv,2024-02-04,1
42,006300000111442,006300000111442,035,4,319,2019010404925,0,Responsabilità civile autoveicoli terrestri,2021-07-12,P,,RE,INFORTUNI,1,,23.0,Q,7.2,0.0,0.0,7.2,0.0,0.18,7.38,0.0,1.66,1.66,0.0,319,000,000,0.0,0.0,0.0,0.0,42_C_4_319_20240306132210_0_P.csv,2024-02-02,1
42,000000001012033,000000001012033,035,4,642,2008102025261,0,Incendio,2015-08-25,P,,10,INCENDIO,10,Provv. Ricorrente,0.0,Q,63.92,0.93,6.4,71.25,0.0,15.86,87.11,0.0,18.85,9.85,9.0,642,005,000,0.0,0.0,0.0,0.0,42_C_4_642_20240314145102_0_P.csv,2024-02-05,1
42,000000002554324,000000002554324,035,4,230,2014102723691,0,Incendio,2023-05-30,P,,18,ALTRI DANNI AI BENI,18,Provv. Ricorrente,0.0,Q,23.07,0.23,2.3,25.6,0.0,5.71,31.31,0.0,6.73,3.55,3.18,230,019,000,0.0,0.0,0.0,0.0,42_C_4_230_20240301121327_0_P.csv,2024-02-01,1
42,005400000891244,005400000891244,035,4,313,2019010626412,0,Responsabilità civile autoveicoli terrestri,2020-11-22,P,,01,RCA,1,,12.5,Q,249.13,0.0,0.0,249.13,0.0,57.3,306.43,26.16,30.39,30.39,0.0,313,000,000,0.0,0.0,0.0,0.0,42_C_4_313_20240306131218_0_P.csv,2024-02-02,1
